Date,USDJPY,VOO,QQQ,N225
2017-09-25,112.44400024414062,205.94100952148438,137.07728576660156,181.4021204674093
2017-09-26,111.76100158691406,206.01309204101562,137.43246459960938,181.9077242012247
2017-09-27,112.37699890136719,206.81448364257812,138.67076110839844,180.34874555635983
2017-09-28,112.86000061035156,207.05764770507812,138.62278747558594,180.4280459407714
2017-09-29,112.46700286865234,207.79598999023438,139.62107849121094,180.99779293175115
2017-09-30,112.52400207519531,208.087158203125,139.6626739501953,181.03793194802233
2017-10-01,112.58100128173828,208.37832641601562,139.7042694091797,181.078030319921
2017-10-02,112.63800048828125,208.66949462890625,139.74586486816406,181.11808810914997
2017-10-03,112.7699966430664,209.09268188476562,140.04347229003906,182.79747207713908
2017-10-04,112.8479995727539,209.38092041015625,140.17787170410156,182.78268320522463
2017-10-05,112.822998046875,210.62356567382812,141.55052185058594,182.84003176643446
2017-10-06,112.77400207519531,210.4254150390625,141.74249267578125,183.47057439447678
2017-10-07,112.69966888427734,210.3023681640625,141.68811543782553,183.88617153623625
2017-10-08,112.62533569335938,210.1793212890625,141.63373819986978,184.3023172696868
2017-10-09,112.5510025024414,210.0562744140625,141.57936096191406,184.7190126817642
2017-10-10,112.65799713134766,210.58755493164062,141.68490600585938,184.83827420921506
2017-10-11,112.34500122070312,210.92974853515625,142.10728454589844,185.86736663279297
2017-10-12,112.43399810791016,210.60552978515625,141.8480987548828,186.37352629774318
2017-10-13,112.23899841308594,210.8396759033203,142.39527893066406,188.48332564088096
2017-10-14,112.12000020345052,210.9507293701172,142.55846150716147,188.98180463351665
2017-10-15,112.00100199381511,211.06178283691406,142.72164408365884,189.48134286859852
2017-10-16,111.88200378417969,211.17283630371094,142.88482666015625,189.9819437259719
2017-10-17,112.19499969482422,211.30792236328125,143.06723022460938,190.1699647814989
2017-10-18,112.21299743652344,211.4969940185547,142.89443969726562,190.379468237043
2017-10-19,113.01300048828125,211.60508728027344,142.366455078125,189.7880725100656
2017-10-20,112.68000030517578,212.65866088867188,142.7504425048828,190.42989498478352
2017-10-21,113.13599904378255,212.40052795410156,142.44007364908853,190.36655643567764
2017-10-22,113.59199778238933,212.14239501953125,142.12970479329428,190.3037264135641
2017-10-23,114.0479965209961,211.88426208496094,141.8193359375,190.24139881870414
2017-10-24,113.33999633789062,212.181396484375,142.0592803955078,192.38724745383928
2017-10-25,113.94599914550781,211.16384887695312,141.52171325683594,190.50795379752302
2017-10-26,113.55799865722656,211.3619384765625,141.07058715820312,191.44207853201306
2017-10-27,114.1240005493164,213.1628875732422,145.17904663085938,192.8468079704189
2017-10-28,113.99566650390625,212.9047597249349,145.287841796875,193.07332867521012
2017-10-29,113.8673324584961,212.6466318766276,145.39663696289062,193.30035997979832
2017-10-30,113.73899841308594,212.3885040283203,145.50543212890625,193.5279036125441
2017-10-31,112.99600219726562,212.63162231445312,146.05258178710938,194.79989510224155
2017-11-01,113.6500015258789,213.0008544921875,146.00460815429688,197.27302927505716
2017-11-02,114.1520004272461,213.0908660888672,145.72622680664062,197.44830626065232
2017-11-03,114.01599884033203,213.80226135253906,147.127685546875,197.70406773684022
2017-11-04,114.06999969482422,213.91031392415366,147.29407246907553,197.63070426327786
2017-11-05,114.1240005493164,214.01836649576822,147.46045939127603,197.55741021753508
2017-11-06,114.1780014038086,214.1264190673828,147.62684631347656,197.48418550110358
2017-11-07,113.77100372314453,214.03636169433594,147.71324157714844,201.61200005928035
2017-11-08,113.76100158691406,214.35154724121094,148.3083953857422,201.4206977159366
2017-11-09,113.927001953125,213.57717895507812,147.5308837890625,200.73126252290285
2017-11-10,113.375,213.4510498046875,147.52125549316406,200.05662555126793
2017-11-11,113.47866566975911,213.53509521484375,147.5820515950521,198.99138361763457
2017-11-12,113.58233133951823,213.619140625,147.6428476969401,197.9280861592942
2017-11-13,113.68599700927734,213.70318603515625,147.70364379882812,196.86672785698136
2017-11-14,113.58499908447266,213.18093872070312,147.16607666015625,197.03314650714648
2017-11-15,113.4020004272461,212.09133911132812,146.47494506835938,194.24983888738748
2017-11-16,113.21500015258789,213.9013214111328,148.34678649902344,197.42188853509526
