,Date,SPXL,VOO
1469,2015-01-09,19.941923141479492,159.36892700195312
1470,2015-01-10,19.786308924357098,158.97452799479166
1471,2015-01-11,19.6306947072347,158.58012898763022
1472,2015-01-12,19.475080490112305,158.18572998046875
1473,2015-01-13,19.30088233947754,157.76866149902344
1474,2015-01-14,18.957138061523438,156.8408660888672
1475,2015-01-15,18.4461612701416,155.37680053710938
1476,2015-01-16,19.138301849365234,157.30055236816406
1477,2015-01-17,19.171398639678955,157.39841842651367
1478,2015-01-18,19.204495429992676,157.49628448486328
1479,2015-01-19,19.237592220306396,157.5941505432129
1480,2015-01-20,19.270689010620117,157.6920166015625
1481,2015-01-21,19.5703067779541,158.5177459716797
1482,2015-01-22,20.4343204498291,160.943603515625
1483,2015-01-23,20.092893600463867,160.05833435058594
1484,2015-01-24,20.14553960164388,160.16334025065103
1485,2015-01-25,20.198185602823894,160.26834615071616
1486,2015-01-26,20.250831604003906,160.37335205078125
1487,2015-01-27,19.437917709350586,158.27088928222656
1488,2015-01-28,18.678422927856445,156.18544006347656
1489,2015-01-29,19.203330993652344,157.70057678222656
1490,2015-01-30,18.48564910888672,155.75982666015625
1491,2015-01-31,18.705521901448567,156.35567728678384
1492,2015-02-01,18.925394694010418,156.95152791341147
1493,2015-02-02,19.145267486572266,157.54737854003906
1494,2015-02-03,19.97211456298828,159.84555053710938
1495,2015-02-04,19.756113052368164,159.30081176757812
1496,2015-02-05,20.369279861450195,160.91807556152344
1497,2015-02-06,20.16954231262207,160.4669647216797
1498,2015-02-07,20.082056045532227,160.2229461669922
1499,2015-02-08,19.994569778442383,159.9789276123047
1500,2015-02-09,19.90708351135254,159.7349090576172
1501,2015-02-10,20.53651237487793,161.43731689453125
1502,2015-02-11,20.585285186767578,161.5479736328125
1503,2015-02-12,21.15896987915039,163.0460968017578
1504,2015-02-13,21.444652557373047,163.7610626220703
1505,2015-02-14,21.467878818511963,163.8270263671875
1506,2015-02-15,21.49110507965088,163.8929901123047
1507,2015-02-16,21.514331340789795,163.95895385742188
1508,2015-02-17,21.53755760192871,164.02491760253906
1509,2015-02-18,21.544525146484375,164.0590057373047
1510,2015-02-19,21.505037307739258,163.94837951660156
1511,2015-02-20,21.881301879882812,164.94422912597656
1512,2015-02-21,21.878204981486004,164.93005879720053
1513,2015-02-22,21.87510808308919,164.91588846842447
1514,2015-02-23,21.872011184692383,164.90171813964844
1515,2015-02-24,22.05085563659668,165.38685607910156
1516,2015-02-25,21.990463256835938,165.20816040039062
1517,2015-02-26,21.909175872802734,165.02084350585938
1518,2015-02-27,21.686203002929688,164.45050048828125
1519,2015-02-28,21.82246271769206,164.81085713704428
1520,2015-03-01,21.958722432454426,165.17121378580728
1521,2015-03-02,22.094982147216797,165.5315704345703
1522,2015-03-03,21.818592071533203,164.82504272460938
1523,2015-03-04,21.549169540405273,164.13555908203125
1524,2015-03-05,21.604909896850586,164.31436157226562
1525,2015-03-06,20.6967716217041,161.99053955078125
1526,2015-03-07,20.7819341023763,162.22037760416666
1527,2015-03-08,20.867096583048504,162.4502156575521
1528,2015-03-09,20.952259063720703,162.6800537109375
1529,2015-03-10,19.93495750427246,160.00729370117188
1530,2015-03-11,19.786304473876953,159.63278198242188
1531,2015-03-12,20.55509376525879,161.692626953125
1532,2015-03-13,20.160249710083008,160.70526123046875
1533,2015-03-14,20.43509038289388,161.43730672200522
1534,2015-03-15,20.709931055704754,162.16935221354166
1535,2015-03-16,20.984771728515625,162.90139770507812
1536,2015-03-17,20.782705307006836,162.34803771972656
1537,2015-03-18,21.53058624267578,164.2803192138672
1538,2015-03-19,21.217037200927734,163.52273559570312
1539,2015-03-20,21.78375244140625,165.00381469726562
1540,2015-03-21,21.74426778157552,164.90514628092447
1541,2015-03-22,21.704783121744793,164.80647786458334
1542,2015-03-23,21.665298461914062,164.7078094482422
1543,2015-03-24,21.284391403198242,163.7495574951172
1544,2015-03-25,20.364639282226562,161.36260986328125
1545,2015-03-26,20.215988159179688,160.96055603027344
1546,2015-03-27,20.336767196655273,161.2942352294922
1547,2015-03-28,20.587609608968098,161.9644012451172
1548,2015-03-29,20.838452021280926,162.6345672607422
1549,2015-03-30,21.08929443359375,163.3047332763672
1550,2015-03-31,20.541152954101562,161.86744689941406
1551,2015-04-01,20.34140968322754,161.34555053710938
1552,2015-04-02,20.506319046020508,161.82461547851562
1553,2015-04-03,20.614901065826416,162.1090965270996
1554,2015-04-04,20.723483085632324,162.3935775756836
1555,2015-04-05,20.832065105438232,162.67805862426758
1556,2015-04-06,20.94064712524414,162.96253967285156
1557,2015-04-07,20.771095275878906,162.52621459960938
1558,2015-04-08,20.982450485229492,163.11647033691406
1559,2015-04-09,21.27509880065918,163.82656860351562
1560,2015-04-10,21.600265502929688,164.7248992919922
1561,2015-04-11,21.502716700236004,164.47681172688803
1562,2015-04-12,21.405167897542317,164.22872416178384
1563,2015-04-13,21.307619094848633,163.9806365966797
1564,2015-04-14,21.42606544494629,164.28001403808594
1565,2015-04-15,21.728010177612305,165.03289794921875
1566,2015-04-16,21.69316864013672,164.97296142578125
1567,2015-04-17,20.947612762451172,163.05665588378906
1568,2015-04-18,21.13497034708659,163.5528564453125
1569,2015-04-19,21.322327931722004,164.04905700683594
1570,2015-04-20,21.509685516357422,164.54525756835938
1571,2015-04-21,21.440004348754883,164.38265991210938
1572,2015-04-22,21.767494201660156,165.19549560546875
1573,2015-04-23,21.91149139404297,165.6232452392578
1574,2015-04-24,22.074081420898438,165.95684814453125
1575,2015-04-25,21.978079477945965,165.73726908365884
1576,2015-04-26,21.88207753499349,165.51769002278647
1577,2015-04-27,21.786075592041016,165.29811096191406
1578,2015-04-28,21.98581886291504,165.81141662597656
1579,2015-04-29,21.725685119628906,165.1355743408203
1580,2015-04-30,21.079998016357422,163.49295043945312
1581,2015-05-01,21.732656478881836,165.2040252685547
1582,2015-05-02,21.802332560221355,165.37512715657553
1583,2015-05-03,21.87200864156087,165.54622904459634
1584,2015-05-04,21.94168472290039,165.7173309326172
1585,2015-05-05,21.170581817626953,163.78382873535156
1586,2015-05-06,20.926706314086914,163.12506103515625
1587,2015-05-07,21.165939331054688,163.78382873535156
1588,2015-05-08,21.992786407470703,165.9311981201172
1589,2015-05-09,21.888270060221355,165.6659901936849
1590,2015-05-10,21.783753712972004,165.4007822672526
1591,2015-05-11,21.679237365722656,165.1355743408203
1592,2015-05-12,21.474849700927734,164.6564178466797
1593,2015-05-13,21.500394821166992,164.7078094482422
1594,2015-05-14,22.162334442138672,166.42739868164062
1595,2015-05-15,22.236663818359375,166.5985107421875
1596,2015-05-16,22.30634053548177,166.76962280273438
1597,2015-05-17,22.376017252604168,166.94073486328125
1598,2015-05-18,22.445693969726562,167.11184692382812
1599,2015-05-19,22.41085433959961,167.0262908935547
1600,2015-05-20,22.364404678344727,166.91510009765625
1601,2015-05-21,22.56415367126465,167.41986083984375
1602,2015-05-22,22.396921157836914,167.0519561767578
1603,2015-05-23,22.224467754364014,166.6028060913086
