,Date,SPXL,VOO,Total,VOO_75%+Spxl_25%,Stock,Remainder,Have_voo,Have_spxl,Voo_%,Spxl_%,Voo_100%,Spxl_100%
56,2011-02-26,6.432853539784749,95.61021931966145,10652.935466368992,10655.55853541692,10650.312397321064,2.6230690479278564,7935.6482035319,2714.664193789164,0.745,0.255,10437.102464335925,11300.149069661795
57,2011-02-27,6.473886171976726,95.7993876139323,10685.952205578487,10688.575274626415,10683.32913653056,2.6230690479278564,7951.349171956381,2731.979964574178,0.744,0.256,10457.752650941055,11372.228257789164
58,2011-02-28,6.514918804168701,95.98855590820312,10718.96894478798,10721.592013835907,10716.345875740051,2.6230690479278564,7967.050140380859,2749.295735359192,0.743,0.256,10478.402837546184,11444.307445916525
59,2011-03-01,6.1866559982299805,94.34906768798828,10444.364518404007,10446.987587451935,10441.74144935608,2.6230690479278564,7830.972618103027,2610.7688312530518,0.75,0.25,10299.431314782036,10867.670869599086
60,2011-03-02,6.218398571014404,94.61705017089844,10480.002430200577,10482.625499248505,10477.379361152649,2.6230690479278564,7853.21516418457,2624.1641969680786,0.749,0.25,10328.685098035361,10923.430852645519
61,2011-03-03,6.5396952629089355,96.24075317382812,10750.356983423233,10752.98005247116,10747.733914375305,2.6230690479278564,7987.982513427734,2759.751400947571,0.743,0.257,10505.9334584493,11487.830538032866
62,2011-03-04,6.406530380249023,95.53138732910156,10635.284037828445,10637.907106876373,10632.660968780518,2.6230690479278564,7929.10514831543,2703.555820465088,0.746,0.254,10428.49692437591,11253.908995191185
63,2011-03-05,6.351820309956868,95.25288645426433,10589.080815553665,10591.703884601593,10586.457746505737,2.6230690479278564,7905.989575703939,2680.4681708017984,0.747,0.253,10398.09492145439,11157.803597160668
64,2011-03-06,6.297110239664714,94.97438557942708,10542.877593278885,10545.500662326813,10540.254524230957,2.6230690479278564,7882.874003092447,2657.3805211385093,0.748,0.252,10367.69291853287,11061.698199130153
65,2011-03-07,6.242400169372559,94.69588470458984,10496.674371004105,10499.297440052032,10494.051301956177,2.6230690479278564,7859.758430480957,2634.2928714752197,0.749,0.251,10337.290915611351,10965.592801099638
66,2011-03-08,6.405755996704102,95.57868194580078,10638.882701158524,10641.505770206451,10636.259632110596,2.6230690479278564,7933.030601501465,2703.229030609131,0.746,0.254,10433.659748643166,11252.54868915583
67,2011-03-09,6.377884864807129,95.46835327148438,10617.96380352974,10620.586872577667,10615.340734481812,2.6230690479278564,7923.873321533203,2691.4674129486084,0.746,0.253,10421.615934845973,11203.589398659295
68,2011-03-10,6.028719902038574,93.718505859375,10325.378854036331,10331.289630413055,10319.468077659607,5.910776376724243,7684.91748046875,2634.550597190857,0.744,0.255,10230.597266892946,10590.235448536625
69,2011-03-11,6.141753673553467,94.34906768798828,10426.480682134628,10432.391458511353,10420.569905757904,5.910776376724243,7736.623550415039,2683.946355342865,0.742,0.257,10299.431314782036,10788.794060220345
70,2011-03-12,6.106656074523926,94.16515096028645,10396.061859687168,10401.972636063892,10390.151083310444,5.910776376724243,7721.542378743489,2668.6087045669556,0.743,0.257,10279.35440516308,10727.140534523209
71,2011-03-13,6.071558475494385,93.98123423258464,10365.643037239712,10371.553813616436,10359.732260862987,5.910776376724243,7706.46120707194,2653.271053791046,0.743,0.256,10259.277495544125,10665.487008826074
72,2011-03-14,6.036460876464844,93.79731750488281,10335.224214792252,10341.134991168976,10329.313438415527,5.910776376724243,7691.380035400391,2637.9334030151367,0.744,0.255,10239.20058592517,10603.83348312894
73,2011-03-15,5.847556114196777,92.75688934326172,10167.357724428177,10167.420944690704,10167.29450416565,0.06322026252746582,7606.064926147461,2561.2295780181885,0.748,0.252,10125.624281980985,10271.997547428526
74,2011-03-16,5.533229351043701,90.99128723144531,9884.903228998184,9887.426066875458,9882.38039112091,2.5228378772735596,7370.29426574707,2512.0861253738403,0.746,0.254,9932.885783069434,9719.841453986224
75,2011-03-17,5.715941905975342,92.12629699707031,10059.790519952774,10062.313357830048,10057.2676820755,2.5228378772735596,7462.230056762695,2595.037625312805,0.742,0.258,10056.78690270021,10040.799967165027
76,2011-03-18,5.794137001037598,92.52040100097656,10127.213517427444,10129.922146320343,10124.504888534546,2.7086288928985596,7586.672882080078,2537.832006454468,0.749,0.251,10099.80849494886,10178.159884541514
77,2011-03-19,5.882912000020345,92.98808034261067,10204.446672995884,10207.155301888783,10201.738044102985,2.7086288928985596,7625.022588094075,2576.715456008911,0.747,0.253,10150.861794939405,10334.104787679737
78,2011-03-20,5.971686999003093,93.4557596842448,10281.679828564327,10284.388457457226,10278.971199671429,2.7086288928985596,7663.372294108073,2615.5989055633545,0.745,0.254,10201.91509492995,10490.049690817961
79,2011-03-21,6.06046199798584,93.9234390258789,10358.912984132767,10361.621613025665,10356.204355239868,2.7086288928985596,7701.72200012207,2654.482355117798,0.743,0.256,10252.968394920494,10645.994593956188
80,2011-03-22,5.99542760848999,93.59236907958984,10303.280185937881,10305.98881483078,10300.571557044983,2.7086288928985596,7674.574264526367,2625.9972925186157,0.745,0.255,10216.827792201779,10531.753178165749
81,2011-03-23,6.046525955200195,93.89192962646484,10350.225226640701,10352.9338555336,10347.516597747803,2.7086288928985596,7699.138229370117,2648.3783683776855,0.744,0.256,10249.528733003448,10621.51411108105
82,2011-03-24,6.225367069244385,94.77468872070312,10500.943880319595,10502.258326530457,10499.629434108734,1.314446210861206,7866.299163818359,2633.3302702903748,0.749,0.251,10345.893401795654,10935.671931709956
83,2011-03-25,6.286529541015625,95.05656433105469,10550.21128153801,10551.52572774887,10548.896835327148,1.314446210861206,7889.694839477539,2659.2019958496094,0.748,0.252,10376.663801114582,11043.111817323632
84,2011-03-26,6.271303812662761,94.98794047037761,10538.07501800855,10539.389464219412,10536.76057179769,1.314446210861206,7883.999059041342,2652.7615127563477,0.748,0.252,10369.172611673941,11016.365832976644
85,2011-03-27,6.2560780843098955,94.91931660970052,10525.93875447909,10527.253200689951,10524.624308268229,1.314446210861206,7878.303278605143,2646.321029663086,0.748,0.251,10361.681422233298,10989.619848629654
86,2011-03-28,6.240852355957031,94.85069274902344,10513.80249094963,10515.116937160492,10512.48804473877,1.314446210861206,7872.607498168945,2639.880546569824,0.749,0.251,10354.190232792655,10962.87386428267
87,2011-03-29,6.367819786071777,95.46827697753906,10618.769204854965,10620.083651065826,10617.454758644104,1.314446210861206,7923.866989135742,2693.587769508362,0.746,0.254,10421.607606366757,11185.908770707183
88,2011-03-30,6.510274410247803,96.11750030517578,10732.913047075272,10734.227493286133,10731.59860086441,1.314446210861206,7977.75252532959,2753.8460755348206,0.743,0.257,10492.478800272576,11436.148960211887
89,2011-03-31,6.491693019866943,95.9908218383789,10714.538806200027,10715.853252410889,10713.224359989166,1.314446210861206,7967.238212585449,2745.986147403717,0.744,0.256,10478.65019337896,11403.50831637837
90,2011-04-01,6.572984218597412,96.43419647216797,10785.725077867508,10787.03952407837,10784.410631656647,1.314446210861206,8004.038307189941,2780.3723244667053,0.742,0.258,10527.050317506611,11546.306945015658
91,2011-04-02,6.5794358253479,96.4500223795573,10789.767657836279,10791.08210404714,10788.453211625418,1.314446210861206,8005.351857503256,2783.101354122162,0.742,0.258,10528.777921712406,11557.640036554036
92,2011-04-03,6.585887432098389,96.46584828694661,10793.810237805048,10795.12468401591,10792.495791594187,1.314446210861206,8006.665407816568,2785.8303837776184,0.742,0.258,10530.505525918199,11568.973128092415
93,2011-04-04,6.592339038848877,96.48167419433594,10797.852817773819,10799.16726398468,10796.538371562958,1.314446210861206,8007.978958129883,2788.559413433075,0.742,0.258,10532.233130123994,11580.306219630791
94,2011-04-05,6.592339038848877,96.48167419433594,10797.852817773819,10799.16726398468,10796.538371562958,1.314446210861206,8007.978958129883,2788.559413433075,0.742,0.258,10532.233130123994,11580.306219630791
95,2011-04-06,6.644211292266846,96.76673889160156,10843.455150842667,10847.666027545929,10839.244274139404,4.210876703262329,8128.406066894531,2710.838207244873,0.75,0.25,10563.351659874235,11671.426620954577
96,2011-04-07,6.591564655303955,96.5925521850586,10807.343639612198,10809.27359867096,10805.413680553436,1.9299590587615967,8017.181831359863,2788.231849193573,0.742,0.258,10544.336908971554,11578.945913595438
97,2011-04-08,6.513370037078857,96.22834777832031,10744.038350343704,10745.968309402466,10742.108391284943,1.9299590587615967,7986.952865600586,2755.1555256843567,0.743,0.256,10504.579247728449,11441.58683384582
98,2011-04-09,6.493757247924805,96.11750793457031,10726.54243350029,10728.472392559052,10724.612474441528,1.9299590587615967,7977.753158569336,2746.8593158721924,0.744,0.256,10492.479633120498,11407.134403094527
99,2011-04-10,6.474144458770752,96.00666809082031,10709.046516656876,10710.976475715637,10707.116557598114,1.9299590587615967,7968.553451538086,2738.563106060028,0.744,0.256,10480.380018512544,11372.681972343236
100,2011-04-11,6.454531669616699,95.89582824707031,10691.550599813461,10693.480558872223,10689.6206407547,1.9299590587615967,7959.353744506836,2730.2668962478638,0.744,0.255,10468.280403904591,11338.229541591943
101,2011-04-12,6.3027873039245605,95.1990737915039,10569.532113313675,10571.462072372437,10567.602154254913,1.9299590587615967,7901.523124694824,2666.079029560089,0.748,0.252,10392.22056744594,11071.670705424222
102,2011-04-13,6.309754848480225,95.23074340820312,10575.107962846756,10577.037921905518,10573.178003787994,1.9299590587615967,7904.151702880859,2669.026300907135,0.747,0.252,10395.677719169345,11083.910109234921
103,2011-04-14,6.326014518737793,95.24657440185547,10583.299775838852,10585.229734897614,10581.36981678009,1.9299590587615967,7905.465675354004,2675.9041414260864,0.747,0.253,10397.405878607084,11112.472347842986
104,2011-04-15,6.397240161895752,95.57910919189453,10641.02861046791,10642.958569526672,10639.09865140915,1.9299590587615967,7933.066062927246,2706.032588481903,0.746,0.254,10433.706388126786,11237.589510901296
105,2011-04-16,6.323432604471843,95.23075103759766,10580.894286870956,10582.824245929718,10578.964327812195,1.9299590587615967,7904.1523361206055,2674.8119916915894,0.747,0.253,10395.678552017267,11107.936877555983
106,2011-04-17,6.249625047047933,94.88239288330078,10520.759963274002,10522.689922332764,10518.83000421524,1.9299590587615967,7875.238609313965,2643.5913949012756,0.749,0.251,10357.650715907745,10978.284244210672
107,2011-04-18,6.175817489624023,94.5340347290039,10460.625639677048,10464.452371120453,10456.798908233643,3.8267314434051514,7751.79084777832,2705.0080604553223,0.741,0.259,10319.622879798224,10848.631610865361
108,2011-04-19,6.2725934982299805,95.11991882324219,10551.056027173996,10553.851742267609,10548.260312080383,2.795715093612671,7894.953262329102,2653.3070497512817,0.748,0.251,10383.579770257234,11018.631334448495
109,2011-04-20,6.555176734924316,96.40251922607422,10777.044569730759,10779.840284824371,10774.248854637146,2.795715093612671,8001.40909576416,2772.839758872986,0.742,0.257,10523.592332935288,11515.025769590626
110,2011-04-21,6.649630546569824,96.83008575439453,10852.486553907394,10858.19664144516,10846.776466369629,5.710087537765503,8133.727203369141,2713.0492630004883,0.749,0.25,10570.266796168966,11680.94625032144
111,2011-04-22,6.646146535873413,96.80633163452148,10849.069731473923,10854.779819011688,10843.359643936157,5.710087537765503,8131.731857299805,2711.6277866363525,0.75,0.25,10567.673724164433,11674.826129602656
112,2011-04-23,6.642662525177002,96.78257751464844,10845.652909040451,10851.362996578217,10839.942821502686,5.710087537765503,8129.736511230469,2710.206310272217,0.75,0.25,10565.080652159899,11668.706008883872
113,2011-04-24,6.639178514480591,96.75882339477539,10842.23608660698,10847.946174144745,10836.525999069214,5.710087537765503,8127.741165161133,2708.784833908081,0.75,0.25,10562.487580155366,11662.585888165087
114,2011-04-25,6.63569450378418,96.73506927490234,10838.819264173508,10844.529351711273,10833.109176635742,5.710087537765503,8125.745819091797,2707.3633575439453,0.75,0.25,10559.894508150834,11656.465767446301
115,2011-04-26,6.803697109222412,97.57429504394531,10977.859291791916,10983.569379329681,10972.14920425415,5.710087537765503,8196.240783691406,2775.908420562744,0.747,0.253,10651.50694670123,11951.584329341482
116,2011-04-27,6.933762073516846,98.20767211914062,11084.129471540451,11089.839559078217,11078.419384002686,5.710087537765503,8249.444458007812,2828.974925994873,0.744,0.255,10720.648315473465,12180.060459907409
117,2011-04-28,7.001117706298828,98.52438354492188,11138.214329481125,11143.92441701889,11132.50424194336,5.710087537765503,8276.048217773438,2856.456024169922,0.743,0.256,10755.221498403347,12298.37944329643
118,2011-04-29,7.061506748199463,98.80945587158203,11186.799134016037,11192.509221553802,11181.089046478271,5.710087537765503,8299.99429321289,2881.094753265381,0.742,0.258,10786.340861001514,12404.46069812849
119,2011-04-30,7.047054767608643,98.73554992675781,11174.694626569748,11180.404714107513,11168.984539031982,5.710087537765503,8293.786193847656,2875.198345184326,0.742,0.257,10778.273063183007,12379.07390298103
120,2011-05-01,7.032602787017822,98.6616439819336,11162.590119123459,11168.300206661224,11156.880031585693,5.710087537765503,8287.578094482422,2869.3019371032715,0.742,0.257,10770.205265364502,12353.687107833572
121,2011-05-02,7.018150806427002,98.58773803710938,11150.48561167717,11156.195699214935,11144.775524139404,5.710087537765503,8281.369995117188,2863.405529022217,0.743,0.257,10762.137467545997,12328.300312686111
122,2011-05-03,6.91827917098999,98.27104949951172,11083.136147260666,11088.846234798431,11077.4260597229,5.710087537765503,8254.768157958984,2822.657901763916,0.745,0.255,10727.56678315988,12152.862715469042
123,2011-05-04,6.775825500488281,97.60599517822266,10969.150486707687,10974.860574245453,10963.440399169922,5.710087537765503,8198.903594970703,2764.5368041992188,0.747,0.252,10654.967429816323,11902.624201218077
124,2011-05-05,6.6132426261901855,96.75088500976562,10830.987419843674,10834.249752998352,10827.725086688995,3.2623331546783447,8030.323455810547,2797.4016308784485,0.741,0.258,10561.621001892729,11617.026106316627
125,2011-05-06,6.692210674285889,97.21009063720703,10902.504971265793,10908.940373897552,10896.069568634033,6.4354026317596436,8165.647613525391,2730.4219551086426,0.749,0.25,10611.749285458125,11755.743816847858
126,2011-05-07,6.724469343821208,97.34205881754558,10926.75183558464,10933.1872382164,10920.31643295288,6.4354026317596436,8176.732940673828,2743.5834922790527,0.748,0.251,10626.155333577524,11812.410391375572
127,2011-05-08,6.756728013356526,97.47402699788411,10950.998699903488,10957.434102535248,10944.563297271729,6.4354026317596436,8187.818267822266,2756.745029449463,0.748,0.252,10640.561381696922,11869.07696590328
128,2011-05-09,6.788986682891846,97.60599517822266,10975.245564222336,10981.680966854095,10968.810161590576,6.4354026317596436,8198.903594970703,2769.906566619873,0.747,0.252,10654.967429816323,11925.743540430993
129,2011-05-10,6.969377040863037,98.4135513305664,11116.679547071457,11123.114949703217,11110.244144439697,6.4354026317596436,8266.738311767578,2843.505832672119,0.744,0.256,10743.122716643316,12242.622810757475
130,2011-05-11,6.74717903137207,97.36846923828125,10938.23586344719,10944.671266078949,10931.80046081543,6.4354026317596436,8178.951416015625,2752.8490447998047,0.748,0.252,10629.038375466833,11852.30292943245
131,2011-05-12,6.841632843017578,97.89100646972656,11020.666146039963,11027.101548671722,11014.230743408203,6.4354026317596436,8222.844543457031,2791.386199951172,0.746,0.253,10686.080129631113,12018.223410163262
132,2011-05-13,6.668985366821289,97.03591918945312,10878.398644208908,10884.834046840668,10871.963241577148,6.4354026317596436,8151.0172119140625,2720.946029663086,0.749,0.25,10592.736200251287,11714.945524936571
133,2011-05-14,6.6274363199869795,96.83534495035808,10844.598397016525,10848.457599798838,10840.739194234213,3.8592027823124226,8037.333630879721,2803.405563354492,0.741,0.259,10570.840906003063,11641.959186910013
134,2011-05-15,6.585887273152669,96.63477071126302,10810.375488360722,10814.234691143034,10806.51628557841,3.8592027823124226,8020.68596903483,2785.830316543579,0.742,0.258,10548.945611754836,11568.972848883457
135,2011-05-16,6.544338226318359,96.43419647216797,10776.15257970492,10780.011782487232,10772.293376922607,3.8592027823124226,8004.038307189941,2768.255069732666,0.743,0.257,10527.050317506611,11495.986510856901
136,2011-05-17,6.525758266448975,96.41838836669922,10766.981183926264,10770.840386708576,10763.121981143951,3.8592027823124226,8002.726234436035,2760.3957467079163,0.743,0.256,10525.324656612638,11463.34837990399
137,2011-05-18,6.715437412261963,97.3209457397461,10922.127724568049,10922.682105382282,10921.573343753815,0.5543808142338094,8174.959442138672,2746.613901615143,0.748,0.251,10623.85056576192,11796.544621639756
138,2011-05-19,6.750276565551758,97.44762420654297,10947.017929474512,10947.572310288746,10946.463548660278,0.5543808142338094,8185.600433349609,2760.863115310669,0.748,0.252,10637.679172655537,11857.744153573862
139,2011-05-20,6.605500221252441,96.79838562011719,10833.268363396326,10838.144126733143,10828.39260005951,4.875763336816817,8034.266006469727,2794.1265935897827,0.742,0.258,10566.806313053876,11603.425558843708
140,2011-05-21,6.523692925771077,96.41308339436848,10766.683792670567,10771.559556007383,10761.80802933375,4.875763336816817,8002.285921732584,2759.5221076011658,0.743,0.256,10524.74554969101,11459.720338725137
141,2011-05-22,6.441885630289714,96.0277811686198,10700.099221944809,10704.974985281626,10695.223458607992,4.875763336816817,7970.305836995443,2724.917621612549,0.745,0.255,10482.684786328147,11316.015118606569
142,2011-05-23,6.36007833480835,95.6424789428711,10633.51465121905,10638.390414555866,10628.638887882233,4.875763336816817,7938.325752258301,2690.313135623932,0.747,0.253,10440.624022965281,11172.309898488
143,2011-05-24,6.347692012786865,95.5632553100586,10621.699675480524,10626.575438817341,10616.823912143707,4.875763336816817,7931.750190734863,2685.073721408844,0.747,0.253,10431.97573014528,11150.551702937306
144,2011-05-25,6.416595458984375,95.87997436523438,10677.13351480166,10682.009278138477,10672.257751464844,4.875763336816817,7958.037872314453,2714.2198791503906,0.745,0.254,10466.549745923085,11271.589623143294
145,2011-05-26,6.512596607208252,96.25999450683594,10749.28367225329,10754.159435590107,10744.407908916473,4.875763336816817,7989.579544067383,2754.8283648490906,0.743,0.256,10508.033900908087,11440.228203064207
146,2011-05-27,6.593888282775879,96.68754577636719,10819.15680638949,10824.032569726307,10814.281043052673,4.875763336816817,8025.066299438477,2789.214743614197,0.742,0.258,10554.706698445922,11583.027669328365
147,2011-05-28,6.644791960716248,96.92902946472168,10860.732208291689,10861.706029613812,10859.758386969566,0.9738213221226033,8142.038475036621,2717.7199119329453,0.75,0.25,10581.067792654849,11672.446641074373
148,2011-05-29,6.695695638656616,97.17051315307617,10901.836442391077,10902.8102637132,10900.862621068954,0.9738213221226033,8162.323104858398,2738.539516210556,0.749,0.251,10607.428886863772,11761.865612820382
149,2011-05-30,6.746599316596985,97.41199684143066,10942.940676490465,10943.914497812588,10941.966855168343,0.9738213221226033,8182.607734680176,2759.359120488167,0.748,0.252,10633.7899810727,11851.28458456639
150,2011-05-31,6.7975029945373535,97.65348052978516,10984.044910589853,10985.018731911976,10983.07108926773,0.9738213221226033,8202.892364501953,2780.1787247657776,0.747,0.253,10660.151075281623,11940.703556312397
151,2011-06-01,6.34304666519165,95.48412322998047,10615.946258703867,10617.258503278095,10614.634014129639,1.3122445742283162,7925.182228088379,2689.4517860412598,0.747,0.253,10423.337431500342,11142.391541978926
152,2011-06-02,6.322143077850342,95.37328338623047,10597.883430639902,10599.19567521413,10596.571186065674,1.3122445742283162,7915.982521057129,2680.588665008545,0.747,0.253,10411.237816892386,11105.67165529309
153,2011-06-03,6.130914688110352,94.45484924316406,10440.572559515635,10444.375933011372,10436.769186019897,3.8033734957371053,7745.297637939453,2691.4715480804443,0.742,0.258,10310.978751217832,10769.753963859752
154,2011-06-04,6.06149419148763,94.122314453125,10382.829108715056,10386.632482210793,10379.025735219318,3.8033734957371053,7718.02978515625,2660.9959500630694,0.743,0.256,10274.67824169813,10647.807776918746
155,2011-06-05,5.992073694864909,93.78977966308594,10325.08565791448,10328.889031410217,10321.282284418743,3.8033734957371053,7690.761932373047,2630.5203520456953,0.745,0.255,10238.37773217843,10525.861589977738
156,2011-06-06,5.9226531982421875,93.45724487304688,10267.342207113901,10271.145580609638,10263.538833618164,3.8033734957371053,7663.494079589844,2600.0447540283203,0.746,0.253,10202.077222658727,10403.915403036732
157,2011-06-07,5.916459560394287,93.33058166503906,10254.236817042032,10258.04019053777,10250.433443546295,3.8033734957371053,7653.107696533203,2597.325747013092,0.746,0.253,10188.250281460956,10393.035467634518
158,2011-06-08,5.835167407989502,92.95054626464844,10187.3866593043,10191.190032800037,10183.583285808563,3.8033734957371053,7621.944793701172,2561.6384921073914,0.748,0.251,10146.764460780108,10250.235163743488
159,2011-06-09,5.956718921661377,93.66310119628906,10299.177278200785,10302.980651696522,10295.373904705048,3.8033734957371053,7680.374298095703,2614.9996066093445,0.746,0.254,10224.549125284815,10463.756304189223
160,2011-06-10,5.70510196685791,92.34879302978516,10080.944165388742,10085.814700444538,10076.073630332947,4.870535055795699,7480.252235412598,2595.821394920349,0.742,0.257,10081.075246643746,10021.758195550694
161,2011-06-11,5.7069088617960615,92.36990865071614,10083.476667881012,10088.347202936808,10078.606132825216,4.870535055795699,7481.962600708008,2596.643532117208,0.742,0.258,10083.380292075324,10024.932242966517
162,2011-06-12,5.708715756734212,92.39102427164714,10086.00917037328,10090.879705429075,10081.138635317484,4.870535055795699,7483.672966003418,2597.4656693140664,0.742,0.258,10085.685337506902,10028.106290382339
163,2011-06-13,5.710522651672363,92.41213989257812,10088.54167286555,10093.412207921345,10083.671137809753,4.870535055795699,7485.383331298828,2598.2878065109253,0.742,0.258,10087.990382938477,10031.280337798164
164,2011-06-14,5.928072929382324,93.5997543334961,10283.723818937937,10283.915693600971,10283.531944274902,0.19187466303446854,7675.17985534668,2608.3520889282227,0.746,0.254,10217.633988990085,10413.435870030466
165,2011-06-15,5.62148904800415,91.96875,10015.08455578486,10017.301355679829,10012.867755889893,2.2167998949680623,7449.46875,2563.3990058898926,0.744,0.256,10039.588593114979,9874.881161687952
166,2011-06-16,5.644713878631592,92.14297485351562,10039.78729168574,10042.004091580708,10037.570491790771,2.2167998949680623,7463.580963134766,2573.989528656006,0.743,0.256,10058.607508257272,9915.678615972372
167,2011-06-17,5.691166400909424,92.39629364013672,10081.48846356074,10083.705263455708,10079.271663665771,2.2167998949680623,7484.099784851074,2595.1718788146973,0.742,0.257,10086.260557804893,9997.278550302426
168,2011-06-18,5.721876621246338,92.57049306233723,10109.602477232615,10111.819277127583,10107.385677337646,2.2167998949680623,7498.209938049316,2609.17573928833,0.742,0.258,10105.276696787445,10051.225071177343
169,2011-06-19,5.752586841583252,92.74469248453777,10137.71649090449,10139.933290799458,10135.499691009521,2.2167998949680623,7512.320091247559,2623.179599761963,0.741,0.259,10124.292835769997,10105.171592052262
170,2011-06-20,5.783297061920166,92.91889190673828,10165.830504576365,10167.661165555317,10163.999843597412,1.8306609789524373,7619.349136352539,2544.650707244873,0.75,0.25,10143.308974752548,10159.118112927179
171,2011-06-21,6.026397228240967,94.18565368652344,10376.6690436999,10378.499704678852,10374.838382720947,1.8306609789524373,7723.223602294922,2651.6147804260254,0.744,0.256,10281.592545144937,10586.155368057434
172,2011-06-22,5.921879291534424,93.63143157958984,10285.234938780466,10287.065599759419,10283.404277801514,1.8306609789524373,7677.777389526367,2605.6268882751465,0.746,0.253,10221.09197356141,10402.555934628248
173,2011-06-23,5.876201629638672,93.31473541259766,10239.167681852976,10240.998342831928,10237.337020874023,1.8306609789524373,7651.808303833008,2585.5287170410156,0.747,0.253,10186.520456327371,10322.317143960418
174,2011-06-24,5.681876182556152,92.28841400146484,10069.506129423777,10072.715185483295,10066.297073364258,3.2090560595188435,7475.361534118652,2590.9355392456055,0.742,0.257,10074.4840881906,9980.959066012536
175,2011-06-25,5.726521968841553,92.54830932617188,10110.916129271189,10114.125185330708,10107.70707321167,3.2090560595188435,7496.413055419922,2611.294017791748,0.741,0.258,10102.855052646815,10059.385232135723
176,2011-06-26,5.771167755126953,92.8082046508789,10152.3261291186,10155.065664609272,10149.58659362793,2.7395354906711873,7610.27278137207,2539.3138122558594,0.75,0.25,10131.226017103032,10137.81139825891
177,2011-06-27,5.8158135414123535,93.06809997558594,10193.281691710154,10196.021227200825,10190.542156219482,2.7395354906711873,7631.584197998047,2558.9579582214355,0.749,0.251,10159.596981559247,10216.237564382096
178,2011-06-28,6.049623012542725,94.261474609375,10394.01457897822,10396.754114468891,10391.275043487549,2.7395354906711873,7729.44091796875,2661.834125518799,0.744,0.256,10289.869387791814,10626.95449759559
179,2011-06-29,6.21143102645874,95.10482788085938,10534.365073362986,10535.171246369679,10533.558900356293,0.8061730066929158,7893.700714111328,2639.8581862449646,0.749,0.251,10381.932397067907,10911.191448834817
180,2011-06-30,6.386401653289795,96.01177215576172,10684.003964583078,10684.810137589771,10683.197791576385,0.8061730066929158,7968.977088928223,2714.220702648163,0.746,0.254,10480.93719377223,11218.55025216757
181,2011-07-01,6.660470485687256,97.45974731445312,10920.665156523386,10923.918639500935,10917.411673545837,3.2534829775486287,8186.6187744140625,2730.792899131775,0.75,0.25,10639.002568003281,11699.988021935773
182,2011-07-02,6.6583411693573,97.41997528076172,10916.451285998026,10919.704768975575,10913.197803020477,3.2534829775486287,8183.277923583984,2729.919879436493,0.75,0.25,10634.660931786924,11696.247599151988
183,2011-07-03,6.656211853027344,97.38020324707031,10912.237415472666,10915.490898450214,10908.983932495117,3.2534829775486287,8179.937072753906,2729.046859741211,0.75,0.25,10630.319295570565,11692.5071763682
184,2011-07-04,6.654082536697388,97.3404312133789,10908.023544947306,10911.277027924854,10904.770061969757,3.2534829775486287,8176.596221923828,2728.173840045929,0.75,0.25,10625.977659354206,11688.766753584414
185,2011-07-05,6.651953220367432,97.3006591796875,10903.809674421946,10907.063157399494,10900.556191444397,3.2534829775486287,8173.25537109375,2727.300820350647,0.75,0.25,10621.636023137848,11685.026330800629
186,2011-07-06,6.685243129730225,97.44385528564453,10929.487010161081,10932.74049313863,10926.233527183533,3.2534829775486287,8185.283843994141,2740.949683189392,0.749,0.251,10637.267745782166,11743.50441303716
187,2011-07-07,6.9004716873168945,98.50994873046875,11107.28256813685,11110.536051114399,11104.029085159302,3.2534829775486287,8274.835693359375,2829.1933917999268,0.745,0.255,10753.645750135296,12121.581540044008
188,2011-07-08,6.754148483276367,97.84165954589844,10991.153762976328,10994.407245953877,10987.90027999878,3.2534829775486287,8218.699401855469,2769.2008781433105,0.748,0.252,10680.693269272891,11864.545683750624
189,2011-07-09,6.628985087076823,97.23699696858723,10889.045114040375,10890.100817680359,10887.98941040039,1.0557036399841309,8070.67074839274,2817.31866200765,0.741,0.259,10614.68646246235,11644.67979898072
190,2011-07-10,6.503821690877278,96.63233439127605,10785.663676738739,10786.719380378723,10784.607973098755,1.0557036399841309,8020.483754475912,2764.1242186228433,0.744,0.256,10548.67965565181,11424.813914210814
191,2011-07-11,6.378658294677734,96.02767181396484,10682.282239437103,10683.337943077087,10681.22653579712,1.0557036399841309,7970.296760559082,2710.929775238037,0.746,0.254,10482.672848841268,11204.94802944091
192,2011-07-12,6.2873029708862305,95.59807586669922,10607.799763202667,10608.855466842651,10606.744059562683,1.0557036399841309,7934.640296936035,2672.103762626648,0.748,0.252,10435.77684806039,11044.470448105245
193,2011-07-13,6.3484649658203125,95.9322280883789,10661.528245449066,10662.58394908905,10660.472541809082,1.0557036399841309,7962.374931335449,2698.097610473633,0.747,0.253,10472.253921339512,11151.909496092052
194,2011-07-14,6.215302467346191,95.3116455078125,10553.425829410553,10554.481533050537,10552.370125770569,1.0557036399841309,7910.8665771484375,2641.5035486221313,0.75,0.25,10404.509238532142,10917.992141384713
195,2011-07-15,6.325238227844238,95.83677673339844,10643.734419345856,10644.79012298584,10642.678715705872,1.0557036399841309,7954.45246887207,2688.2262468338013,0.747,0.253,10461.834160989836,11111.108691300156
196,2011-07-16,6.266398588816325,95.56626637776692,10596.275213241577,10597.330916881561,10595.219509601593,1.0557036399841309,7932.000109354654,2663.219400246938,0.749,0.251,10432.304427458419,11007.749165374627
